Hostel_ID,Hostel_Name,Room_Number,Student_ID,Name,Age,Gender,Level_of_Higher_Education,Faculty,Course,Languages,Religion,Interests
5,Общежитие №5,25,996,Морозова Майя Трофимовна,21,Ж,Бакалавриат,Факультет права,3,Русский,Ислам,Баскетбол
5,Общежитие №5,26,993,Крылов Антон Павлович,27,М,Аспирантура,Факультет права,3,"Русский, Английский",Атеизм,Волейбол
5,Общежитие №5,26,995,Карпов Никита Эдуардович,19,М,Бакалавриат,Факультет урбанистики,4,"Русский, Английский",Буддизм,"Волейбол, Рисование"
5,Общежитие №5,26,997,Гаврилов Вениамин Аркадьевич,26,М,Магистратура,"Факультет коммуникаций, медиа и дизайна",2,"Русский, Английский",Православие,Программирование
5,Общежитие №5,26,998,Александров Вениамин Григорьевич,19,М,Бакалавриат,Факультет экономических наук,1,Русский,Православие,Рисование
5,Общежитие №5,27,999,Крылов Филипп Валентинович,27,М,Магистратура,Факультет урбанистики,2,Русский,Ислам,"Баскетбол, Рисование"
5,Общежитие №5,27,1000,Голубев Аркадий Вячеславович,27,М,Аспирантура,Факультет урбанистики,3,"Русский, Английский",Ислам,Настольные игры
5,Общежитие №5,27,1002,Сазонов Платон Юлианович,26,М,Магистратура,Факультет мировой экономики и мировой политики,1,Английский,Православие,"Шахматы, Настольный теннис"
5,Общежитие №5,27,1006,Игнатьев Ерофей Васильевич,23,М,Магистратура,Факультет экономических наук,2,"Русский, Английский",Буддизм,Настольный теннис
5,Общежитие №5,28,1001,Федотова Венера Евсеевна,18,Ж,Магистратура,Факультет социальных наук,1,"Русский, Английский",Атеизм,"Волейбол, Программирование, Шахматы"
5,Общежитие №5,28,1003,Александрова Татьяна Савельевна,22,Ж,Бакалавриат,Факультет экономических наук,4,Русский,Православие,Рисование
5,Общежитие №5,28,1004,Головина Алиса Сергеевна,18,Ж,Бакалавриат,Факультет права,2,Русский,Православие,Настольные игры
5,Общежитие №5,28,1005,Сергеева Елизавета Александровна,19,Ж,Магистратура,Факультет компьютерных наук,1,Русский,Православие,"Музыка, Волейбол"
5,Общежитие №5,29,1007,Лебедев Юлиан Аркадьевич,30,М,Бакалавриат,Факультет гуманитарных наук,1,"Китайский, Английский",Атеизм,Музыка
5,Общежитие №5,29,1009,Головин Вячеслав Кириллович,23,М,Бакалавриат,Факультет права,3,Русский,Православие,"Рисование, Шахматы, Музыка"
5,Общежитие №5,29,1013,Беликов Денис Вячеславович,24,М,Аспирантура,Факультет бизнеса и менеджмента,3,Английский,Ислам,Футбол
5,Общежитие №5,29,1017,Новиков Виталий Савельевич,25,М,Магистратура,"Факультет коммуникаций, медиа и дизайна",2,"Русский, Английский",Православие,Рисование
5,Общежитие №5,30,1008,Титова Маргарита Адамовна,30,Ж,Магистратура,Факультет мировой экономики и мировой политики,2,"Русский, Английский",Атеизм,"Рисование, Шахматы"
5,Общежитие №5,30,1010,Васильева Алла Данииловна,23,Ж,Магистратура,Факультет урбанистики,1,"Русский, Английский",Православие,"Настольные игры, Рисование, Настольный теннис"
5,Общежитие №5,30,1011,Ефремова Римма Артемовна,21,Ж,Специалитет,Факультет экономических наук,5,Русский,Православие,Футбол
5,Общежитие №5,30,1012,Макарова Амелия Юрьевна,27,Ж,Специалитет,Факультет гуманитарных наук,3,"Китайский, Английский",Православие,"Программирование, Музыка, Футбол"
5,Общежитие №5,31,1014,Головина Галина Георгиевна,22,Ж,Бакалавриат,Факультет гуманитарных наук,3,Английский,Православие,"Настольный теннис, Рисование, Шахматы"
5,Общежитие №5,31,1015,Ушакова Алёна Прохоровна,27,Ж,Магистратура,Факультет урбанистики,2,"Русский, Английский",Атеизм,"Шахматы, Программирование"
5,Общежитие №5,31,1016,Шилова Тамара Константиновна,29,Ж,Аспирантура,Факультет гуманитарных наук,3,Русский,Атеизм,Шахматы
5,Общежитие №5,31,1018,Князева Влада Олеговна,27,Ж,Магистратура,Факультет урбанистики,1,Английский,Ислам,Волейбол
5,Общежитие №5,32,1019,Дмитриев Кондрат Филиппович,25,М,Аспирантура,Факультет гуманитарных наук,1,Английский,Атеизм,"Настольные игры, Программирование"
5,Общежитие №5,32,1020,Прохоров Петр Валерьевич,28,М,Специалитет,Факультет урбанистики,3,Русский,Православие,"Волейбол, Настольные игры, Футбол"
5,Общежитие №5,32,1022,Мартынов Феликс Родионович,20,М,Специалитет,Факультет компьютерных наук,4,"Русский, Английский",Православие,Программирование
5,Общежитие №5,32,1023,Архипов Глеб Иванович,30,М,Бакалавриат,Факультет социальных наук,1,Английский,Атеизм,Шахматы
5,Общежитие №5,33,1021,Петухова Галина Савельевна,20,Ж,Бакалавриат,Факультет экономических наук,3,"Русский, Английский",Православие,"Шахматы, Музыка, Рисование"
5,Общежитие №5,33,1024,Новикова Аделина Кондратьевна,20,Ж,Магистратура,Факультет мировой экономики и мировой политики,2,Русский,Православие,"Шахматы, Настольные игры, Футбол"
5,Общежитие №5,33,1025,Петухова Нина Тимофеевна,22,Ж,Аспирантура,Факультет социальных наук,1,Русский,Буддизм,"Шахматы, Настольный теннис, Волейбол"
5,Общежитие №5,33,1026,Макарова Ольга Александровна,18,Ж,Бакалавриат,"Факультет коммуникаций, медиа и дизайна",1,Русский,Православие,Шахматы
5,Общежитие №5,34,1027,Миронов Георгий Тихонович,21,М,Магистратура,Факультет бизнеса и менеджмента,1,Английский,Ислам,Футбол
5,Общежитие №5,34,1031,Назаров Игнат Саввич,23,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",2,"Китайский, Английский",Православие,"Программирование, Настольный теннис"
5,Общежитие №5,34,1033,Соколов Тарас Юлианович,24,М,Специалитет,Факультет социальных наук,4,Английский,Атеизм,"Баскетбол, Программирование, Настольный теннис"
5,Общежитие №5,34,1034,Панкратов Филипп Олегович,21,М,Специалитет,Факультет социальных наук,4,"Русский, Английский",Буддизм,Волейбол
5,Общежитие №5,35,1028,Голубева Снежана Филипповна,18,Ж,Аспирантура,Факультет мировой экономики и мировой политики,1,Русский,Православие,"Баскетбол, Шахматы"
5,Общежитие №5,35,1029,Шубина Тамара Юлиановна,25,Ж,Специалитет,Факультет гуманитарных наук,3,"Русский, Английский",Ислам,"Волейбол, Футбол"
5,Общежитие №5,35,1030,Быкова Лариса Тимофеевна,22,Ж,Бакалавриат,Факультет гуманитарных наук,2,Английский,Ислам,"Баскетбол, Футбол"
5,Общежитие №5,35,1032,Семенова София Юлиановна,28,Ж,Бакалавриат,Факультет права,1,"Русский, Английский",Православие,Шахматы
5,Общежитие №5,36,1035,Ушакова Лия Тарасовна,28,Ж,Аспирантура,Факультет экономических наук,3,"Русский, Английский",Буддизм,"Настольные игры, Музыка, Настольный теннис"
5,Общежитие №5,36,1037,Шилова Инна Константиновна,25,Ж,Аспирантура,Факультет социальных наук,3,"Русский, Английский",Буддизм,"Шахматы, Рисование, Баскетбол"
5,Общежитие №5,36,1039,Карпова Надежда Андреевна,22,Ж,Бакалавриат,"Факультет коммуникаций, медиа и дизайна",4,Английский,Атеизм,Настольный теннис
5,Общежитие №5,36,1041,Михайлова Ангелина Викторовна,26,Ж,Бакалавриат,Факультет бизнеса и менеджмента,2,"Китайский, Английский",Ислам,"Шахматы, Музыка, Футбол"
5,Общежитие №5,37,1036,Сафонов Глеб Анатольевич,19,М,Аспирантура,Факультет компьютерных наук,1,Русский,Буддизм,"Шахматы, Музыка, Баскетбол"
5,Общежитие №5,37,1038,Григорьев Максим Александрович,27,М,Специалитет,Факультет компьютерных наук,1,Английский,Буддизм,"Футбол, Рисование"
5,Общежитие №5,37,1040,Ефремов Алексей Иванович,21,М,Бакалавриат,Факультет гуманитарных наук,3,"Русский, Английский",Буддизм,"Баскетбол, Футбол"
5,Общежитие №5,37,1042,Герасимов Константин Олегович,27,М,Магистратура,Факультет гуманитарных наук,1,"Русский, Английский",Православие,Рисование
5,Общежитие №5,38,1049,Титова Мария Сергеевна,25,Ж,Специалитет,Факультет права,1,Английский,Буддизм,Настольный теннис
5,Общежитие №5,38,1051,Михайлова Серафима Ярославовна,20,Ж,Аспирантура,"Факультет коммуникаций, медиа и дизайна",3,Английский,Атеизм,"Волейбол, Настольный теннис"
5,Общежитие №5,38,1052,Сафонова Карина Мироновна,24,Ж,Специалитет,Факультет бизнеса и менеджмента,5,"Русский, Английский",Ислам,Музыка
5,Общежитие №5,39,1044,Павлов Евгений Антонович,29,М,Бакалавриат,Факультет математики,3,"Русский, Английский",Атеизм,"Программирование, Шахматы, Футбол"
5,Общежитие №5,39,1045,Богданов Тимур Денисович,30,М,Аспирантура,Факультет урбанистики,1,"Русский, Английский",Православие,"Волейбол, Программирование, Настольный теннис"
5,Общежитие №5,39,1046,Игнатьев Роман Эдуардович,22,М,Бакалавриат,Факультет математики,4,Русский,Атеизм,Рисование
5,Общежитие №5,39,1047,Шестаков Захар Игнатьевич,18,М,Аспирантура,Факультет бизнеса и менеджмента,2,"Русский, Английский",Ислам,Футбол
5,Общежитие №5,40,1048,Котов Кирилл Евгеньевич,28,М,Специалитет,Факультет гуманитарных наук,1,Русский,Буддизм,"Настольный теннис, Программирование, Футбол"
5,Общежитие №5,40,1050,Романов Максим Георгиевич,24,М,Специалитет,Факультет бизнеса и менеджмента,1,Английский,Атеизм,"Баскетбол, Программирование, Футбол"
5,Общежитие №5,40,1053,Киселёв Станислав Кириллович,23,М,Бакалавриат,Факультет экономических наук,2,Английский,Буддизм,Рисование
5,Общежитие №5,40,1057,Тимофеев Владимир Тимофеевич,29,М,Бакалавриат,Факультет экономических наук,1,"Китайский, Английский",Православие,"Шахматы, Программирование"
5,Общежитие №5,41,1054,Горшкова Варвара Петровна,27,Ж,Магистратура,Факультет бизнеса и менеджмента,1,"Китайский, Английский",Православие,"Рисование, Программирование"
5,Общежитие №5,41,1055,Морозова Пелагея Юлиановна,23,Ж,Аспирантура,Факультет права,1,Английский,Атеизм,"Шахматы, Настольные игры, Музыка"
5,Общежитие №5,41,1056,Богданова Ольга Платоновна,30,Ж,Магистратура,Факультет экономических наук,1,"Русский, Английский",Атеизм,"Музыка, Волейбол, Программирование"
5,Общежитие №5,41,1058,Котова Жанна Игнатьевна,25,Ж,Специалитет,Факультет математики,4,Английский,Ислам,"Настольный теннис, Настольные игры"
5,Общежитие №5,42,1059,Ларионова Тамара Николаевна,23,Ж,Специалитет,"Факультет коммуникаций, медиа и дизайна",3,Русский,Православие,Музыка
5,Общежитие №5,42,1060,Виноградова Людмила Тимуровна,26,Ж,Магистратура,Факультет гуманитарных наук,1,"Китайский, Английский",Православие,"Шахматы, Волейбол"
5,Общежитие №5,42,1062,Виноградова Алевтина Станиславовна,30,Ж,Магистратура,Факультет гуманитарных наук,1,Русский,Православие,Настольный теннис
5,Общежитие №5,42,1063,Соколова Татьяна Вячеславовна,30,Ж,Аспирантура,Факультет экономических наук,1,Русский,Православие,"Настольные игры, Рисование"
5,Общежитие №5,43,1061,Соколов Михаил Игнатьевич,23,М,Специалитет,Факультет гуманитарных наук,4,"Русский, Английский",Ислам,"Музыка, Волейбол"
5,Общежитие №5,43,1065,Маслов Виталий Федотович,23,М,Бакалавриат,Факультет мировой экономики и мировой политики,2,Русский,Православие,"Рисование, Шахматы"
5,Общежитие №5,43,1067,Соловьёв Григорий Эдуардович,20,М,Аспирантура,Факультет права,1,Русский,Православие,Шахматы
5,Общежитие №5,43,1068,Киселёв Модест Филиппович,27,М,Магистратура,"Факультет коммуникаций, медиа и дизайна",1,Русский,Атеизм,"Музыка, Шахматы"
5,Общежитие №5,44,1064,Григорьева Рита Борисовна,22,Ж,Бакалавриат,Факультет бизнеса и менеджмента,1,Русский,Атеизм,"Настольный теннис, Волейбол"
5,Общежитие №5,44,1066,Лебедева Марианна Игнатьевна,26,Ж,Специалитет,Факультет урбанистики,4,"Русский, Английский",Православие,Рисование
5,Общежитие №5,44,1072,Прохорова Валентина Дмитриевна,29,Ж,Специалитет,Факультет экономических наук,2,Английский,Атеизм,Волейбол
5,Общежитие №5,44,1075,Иванова Аделина Романовна,19,Ж,Магистратура,Факультет урбанистики,2,Русский,Атеизм,"Программирование, Музыка, Настольный теннис"
5,Общежитие №5,45,1069,Петухов Борис Матвеевич,25,М,Бакалавриат,Факультет бизнеса и менеджмента,4,"Русский, Английский",Ислам,"Настольный теннис, Настольные игры, Программирование"
5,Общежитие №5,45,1070,Назаров Тарас Романович,30,М,Бакалавриат,Факультет экономических наук,2,Русский,Православие,"Шахматы, Футбол"
5,Общежитие №5,45,1071,Александров Эдуард Владимирович,21,М,Специалитет,"Факультет коммуникаций, медиа и дизайна",5,"Русский, Английский",Православие,"Настольные игры, Настольный теннис, Программирование"
5,Общежитие №5,45,1073,Ершов Ярослав Александрович,27,М,Бакалавриат,Факультет математики,1,Английский,Атеизм,"Футбол, Настольные игры"
5,Общежитие №5,46,1074,Лебедев Иван Федорович,27,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",1,Русский,Ислам,"Волейбол, Баскетбол, Шахматы"
5,Общежитие №5,46,1079,Овчинников Викентий Сергеевич,20,М,Специалитет,Факультет социальных наук,1,Русский,Буддизм,Программирование
5,Общежитие №5,46,1082,Киселёв Савелий Родионович,22,М,Бакалавриат,Факультет мировой экономики и мировой политики,3,Английский,Буддизм,"Баскетбол, Волейбол, Настольный теннис"
5,Общежитие №5,47,1076,Титова Инна Виталиевна,25,Ж,Специалитет,"Факультет коммуникаций, медиа и дизайна",4,"Русский, Английский",Буддизм,"Настольные игры, Баскетбол, Волейбол"
5,Общежитие №5,47,1077,Богданова Зоя Никитична,25,Ж,Бакалавриат,"Факультет коммуникаций, медиа и дизайна",3,Русский,Ислам,"Баскетбол, Музыка, Шахматы"
5,Общежитие №5,47,1078,Смирнова Сара Эдуардовна,29,Ж,Бакалавриат,Факультет экономических наук,4,Русский,Православие,"Музыка, Рисование"
5,Общежитие №5,47,1080,Маслова Ника Матвеевна,21,Ж,Специалитет,Факультет математики,1,Английский,Православие,"Рисование, Баскетбол, Футбол"
5,Общежитие №5,48,1081,Новикова Инна Леонидовна,28,Ж,Аспирантура,Факультет права,3,"Китайский, Английский",Буддизм,"Настольный теннис, Программирование, Настольные игры"
5,Общежитие №5,48,1083,Тарасова Алла Анатольевна,28,Ж,Аспирантура,Факультет гуманитарных наук,3,"Русский, Английский",Ислам,Футбол
5,Общежитие №5,48,1084,Чернышева Елизавета Кондратьевна,21,Ж,Аспирантура,Факультет мировой экономики и мировой политики,2,Английский,Ислам,Футбол
5,Общежитие №5,48,1085,Павлова Аврора Станиславовна,22,Ж,Бакалавриат,"Факультет коммуникаций, медиа и дизайна",3,"Русский, Английский",Буддизм,Баскетбол
5,Общежитие №5,49,1086,Шестакова Илона Платоновна,29,Ж,Бакалавриат,Факультет компьютерных наук,2,Русский,Ислам,Программирование
5,Общежитие №5,49,1087,Лазарева Анастасия Александровна,22,Ж,Специалитет,Факультет урбанистики,2,Английский,Православие,Музыка
5,Общежитие №5,49,1088,Трофимова Людмила Глебовна,19,Ж,Аспирантура,Факультет мировой экономики и мировой политики,3,Русский,Православие,"Рисование, Настольные игры"
5,Общежитие №5,49,1090,Трофимова Августа Арсеньевна,27,Ж,Аспирантура,Факультет мировой экономики и мировой политики,3,Русский,Буддизм,"Музыка, Шахматы, Волейбол"
5,Общежитие №5,50,1091,Прохорова Алевтина Артемовна,26,Ж,Бакалавриат,Факультет бизнеса и менеджмента,1,Английский,Ислам,Настольный теннис
5,Общежитие №5,50,1092,Богданова Аврора Михайловна,29,Ж,Аспирантура,Факультет гуманитарных наук,1,Английский,Атеизм,Рисование
5,Общежитие №5,50,1094,Гаврилова Элеонора Виталиевна,25,Ж,Бакалавриат,Факультет экономических наук,2,"Русский, Английский",Православие,"Футбол, Рисование"
5,Общежитие №5,50,1095,Крылова Анфиса Евграфовна,28,Ж,Аспирантура,Факультет социальных наук,2,Английский,Православие,"Рисование, Волейбол"
5,Общежитие №5,51,1093,Гордеев Эраст Евсеевич,29,М,Специалитет,Факультет права,5,"Русский, Английский",Атеизм,"Волейбол, Футбол, Баскетбол"
5,Общежитие №5,51,1097,Богданов Тимофей Васильевич,24,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",2,"Русский, Английский",Православие,Рисование
5,Общежитие №5,51,1099,Волков Григорий Юлианович,19,М,Специалитет,Факультет урбанистики,5,Русский,Православие,"Настольные игры, Футбол"
5,Общежитие №5,52,1096,Федотова Олеся Павловна,19,Ж,Аспирантура,Факультет урбанистики,2,"Русский, Английский",Православие,"Музыка, Рисование"
5,Общежитие №5,52,1098,Ефремова Венера Юлиановна,25,Ж,Магистратура,Факультет мировой экономики и мировой политики,1,Английский,Буддизм,Настольные игры
5,Общежитие №5,52,1100,Дроздова Анастасия Арсеньевна,27,Ж,Специалитет,Факультет экономических наук,3,"Русский, Английский",Буддизм,"Баскетбол, Волейбол"
5,Общежитие №5,52,1101,Сафонова Анастасия Викторовна,29,Ж,Аспирантура,Факультет экономических наук,1,"Русский, Английский",Буддизм,"Футбол, Баскетбол"
5,Общежитие №5,53,1103,Волкова Клара Юлиановна,21,Ж,Бакалавриат,Факультет математики,3,"Русский, Английский",Православие,"Настольные игры, Рисование"
5,Общежитие №5,53,1105,Шилова Галина Михайловна,22,Ж,Магистратура,Факультет бизнеса и менеджмента,2,"Русский, Английский",Православие,"Волейбол, Настольные игры, Настольный теннис"
5,Общежитие №5,53,1109,Быкова Кристина Викторовна,19,Ж,Магистратура,Факультет гуманитарных наук,2,Русский,Православие,"Настольные игры, Программирование"
5,Общежитие №5,53,1110,Александрова Элеонора Максимовна,18,Ж,Магистратура,Факультет гуманитарных наук,2,Русский,Православие,"Волейбол, Рисование"
5,Общежитие №5,54,1104,Григорьев Федор Ярославович,20,М,Специалитет,Факультет мировой экономики и мировой политики,2,"Русский, Английский",Православие,Настольные игры
5,Общежитие №5,54,1106,Григорьев Тимур Федорович,21,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",2,Русский,Атеизм,"Настольные игры, Программирование, Волейбол"
5,Общежитие №5,54,1107,Волков Егор Варламович,19,М,Бакалавриат,Факультет социальных наук,3,Английский,Ислам,"Настольные игры, Настольный теннис"
5,Общежитие №5,54,1108,Поляков Геннадий Станиславович,26,М,Аспирантура,Факультет экономических наук,3,"Русский, Английский",Буддизм,Рисование
5,Общежитие №5,55,1111,Егорова Светлана Никитична,26,Ж,Бакалавриат,Факультет экономических наук,2,Английский,Православие,"Рисование, Волейбол"
5,Общежитие №5,55,1113,Кондратьева Ульяна Викторовна,21,Ж,Аспирантура,Факультет экономических наук,3,"Русский, Английский",Православие,"Шахматы, Футбол"
5,Общежитие №5,56,1112,Трофимов Семен Юрьевич,25,М,Бакалавриат,Факультет урбанистики,2,Английский,Православие,Волейбол
5,Общежитие №5,56,1115,Котов Евсей Еремеевич,19,М,Аспирантура,Факультет права,1,"Русский, Английский",Ислам,Программирование
5,Общежитие №5,57,1114,Зуева Изабелла Дмитриевна,21,Ж,Бакалавриат,Факультет мировой экономики и мировой политики,4,Русский,Православие,"Баскетбол, Настольные игры"
5,Общежитие №5,57,1119,Романова Ольга Виталиевна,30,Ж,Аспирантура,Факультет компьютерных наук,3,Английский,Атеизм,Рисование
5,Общежитие №5,58,1116,Петухов Анатолий Еремеевич,21,М,Магистратура,Факультет компьютерных наук,2,Русский,Православие,"Программирование, Футбол, Музыка"
5,Общежитие №5,58,1117,Романов Григорий Федорович,24,М,Аспирантура,Факультет мировой экономики и мировой политики,2,Английский,Православие,"Баскетбол, Шахматы"
5,Общежитие №5,59,1118,Жуков Павел Прохорович,22,М,Аспирантура,Факультет мировой экономики и мировой политики,3,Русский,Буддизм,"Футбол, Волейбол"
5,Общежитие №5,59,1124,Акимов Георгий Валерьевич,28,М,Бакалавриат,Факультет гуманитарных наук,1,"Русский, Английский",Православие,"Баскетбол, Музыка, Футбол"
5,Общежитие №5,60,1120,Федосеева Гертруда Григорьевна,26,Ж,Бакалавриат,Факультет компьютерных наук,2,"Русский, Английский",Православие,Шахматы
5,Общежитие №5,60,1121,Новикова Светлана Захаровна,20,Ж,Магистратура,Факультет гуманитарных наук,2,Русский,Православие,"Настольный теннис, Волейбол, Программирование"
5,Общежитие №5,61,1122,Чернова Гертруда Борисовна,30,Ж,Бакалавриат,Факультет мировой экономики и мировой политики,3,"Русский, Английский",Буддизм,Баскетбол
5,Общежитие №5,61,1123,Быкова Полина Денисовна,29,Ж,Аспирантура,Факультет мировой экономики и мировой политики,3,Русский,Православие,"Настольный теннис, Музыка"
5,Общежитие №5,62,1125,Осипов Федор Леонтьевич,20,М,Магистратура,Факультет экономических наук,2,"Русский, Английский",Ислам,"Футбол, Программирование"
5,Общежитие №5,62,1126,Кондратьев Владислав Аркадьевич,29,М,Бакалавриат,Факультет экономических наук,3,"Русский, Английский",Православие,"Волейбол, Рисование"
5,Общежитие №5,63,1127,Кузнецова Светлана Саввична,30,Ж,Магистратура,Факультет урбанистики,1,"Китайский, Английский",Православие,"Шахматы, Программирование"
5,Общежитие №5,63,1128,Мухина Алевтина Анатольевна,30,Ж,Бакалавриат,Факультет бизнеса и менеджмента,2,"Русский, Английский",Атеизм,"Рисование, Футбол"
5,Общежитие №5,64,1129,Панкратова Надежда Тарасовна,18,Ж,Аспирантура,"Факультет коммуникаций, медиа и дизайна",1,Английский,Ислам,Шахматы
5,Общежитие №5,64,1130,Смирнова Стефания Платоновна,23,Ж,Специалитет,Факультет социальных наук,5,Английский,Православие,"Шахматы, Рисование"
5,Общежитие №5,65,1131,Титов Варлам Николаевич,28,М,Бакалавриат,Факультет математики,4,"Китайский, Английский",Православие,"Баскетбол, Рисование, Футбол"
5,Общежитие №5,65,1134,Ефремов Феликс Георгиевич,20,М,Магистратура,Факультет права,2,Русский,Ислам,"Настольный теннис, Баскетбол"
5,Общежитие №5,66,1132,Мартынова Эвелина Анатольевна,29,Ж,Специалитет,Факультет мировой экономики и мировой политики,2,Русский,Атеизм,Футбол
5,Общежитие №5,66,1133,Павлова Снежана Борисовна,28,Ж,Бакалавриат,Факультет математики,2,"Русский, Английский",Буддизм,"Шахматы, Футбол"
5,Общежитие №5,67,1135,Иванов Константин Андреевич,22,М,Бакалавриат,Факультет экономических наук,2,Английский,Ислам,Баскетбол
5,Общежитие №5,67,1138,Карпов Роман Федосеевич,29,М,Специалитет,Факультет мировой экономики и мировой политики,3,Русский,Атеизм,"Шахматы, Баскетбол, Программирование"
5,Общежитие №5,68,1136,Ушакова Илона Дмитриевна,20,Ж,Аспирантура,Факультет бизнеса и менеджмента,1,"Русский, Английский",Атеизм,"Волейбол, Баскетбол, Музыка"
5,Общежитие №5,68,1137,Чернова Ксения Тихоновна,21,Ж,Специалитет,Факультет экономических наук,1,Английский,Православие,Рисование
5,Общежитие №5,69,1139,Зуев Леонид Валерьевич,22,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",3,Английский,Атеизм,"Шахматы, Настольный теннис, Волейбол"
5,Общежитие №5,69,1140,Мухин Вениамин Миронович,25,М,Аспирантура,Факультет гуманитарных наук,1,"Русский, Английский",Атеизм,"Шахматы, Настольный теннис"
5,Общежитие №5,70,1141,Поляков Август Романович,30,М,Бакалавриат,Факультет права,1,"Русский, Английский",Православие,Рисование
5,Общежитие №5,70,1142,Панкратов Юлиан Кондратьевич,30,М,Аспирантура,Факультет социальных наук,2,"Русский, Английский",Буддизм,"Шахматы, Баскетбол, Настольные игры"
5,Общежитие №5,71,1143,Архипова Ксения Георгиевна,22,Ж,Аспирантура,Факультет мировой экономики и мировой политики,3,"Русский, Английский",Атеизм,Баскетбол
5,Общежитие №5,71,1144,Соловьева Вероника Анатольевна,24,Ж,Бакалавриат,Факультет урбанистики,2,Русский,Православие,"Шахматы, Музыка"
5,Общежитие №5,72,1145,Жукова Любовь Данииловна,19,Ж,Аспирантура,Факультет гуманитарных наук,3,"Русский, Английский",Атеизм,"Рисование, Шахматы"
5,Общежитие №5,72,1146,Назарова Маргарита Игнатьевна,26,Ж,Аспирантура,Факультет права,3,"Русский, Английский",Ислам,"Настольный теннис, Музыка"
5,Общежитие №5,73,1147,Соколов Викентий Михайлович,25,М,Магистратура,Факультет гуманитарных наук,1,Английский,Православие,Шахматы
5,Общежитие №5,73,1148,Миронов Егорий Кондратьевич,21,М,Бакалавриат,Факультет мировой экономики и мировой политики,3,Английский,Буддизм,Настольный теннис
5,Общежитие №5,74,1149,Романов Сергей Евсеевич,27,М,Магистратура,Факультет экономических наук,2,Английский,Атеизм,Рисование
5,Общежитие №5,74,1150,Мухин Константин Александрович,18,М,Специалитет,Факультет гуманитарных наук,1,Английский,Атеизм,"Баскетбол, Программирование, Шахматы"
5,Общежитие №5,75,1151,Ковалёв Владимир Филиппович,29,М,Бакалавриат,Факультет экономических наук,1,"Русский, Английский",Православие,Волейбол
5,Общежитие №5,76,1152,Петухова Аделина Олеговна,24,Ж,Магистратура,Факультет компьютерных наук,2,"Русский, Английский",Православие,"Шахматы, Баскетбол, Программирование"
5,Общежитие №5,76,1156,Александрова Изабелла Сергеевна,21,Ж,Магистратура,Факультет права,1,Английский,Православие,Настольные игры
5,Общежитие №5,77,1154,Капустин Антон Григорьевич,28,М,Бакалавриат,Факультет компьютерных наук,4,Русский,Ислам,"Программирование, Шахматы"
5,Общежитие №5,77,1155,Трофимов Алексей Дмитриевич,29,М,Специалитет,Факультет права,4,"Русский, Английский",Буддизм,Футбол
5,Общежитие №5,78,1157,Сидоров Елисей Вениаминович,24,М,Магистратура,Факультет социальных наук,1,Английский,Ислам,Музыка
5,Общежитие №5,78,1158,Сергеев Константин Евгеньевич,23,М,Специалитет,"Факультет коммуникаций, медиа и дизайна",5,Русский,Православие,Рисование
5,Общежитие №5,79,1159,Петров Валентин Варламович,28,М,Аспирантура,Факультет гуманитарных наук,3,Русский,Ислам,"Программирование, Настольный теннис"
5,Общежитие №5,79,1160,Князев Валентин Васильевич,28,М,Бакалавриат,"Факультет коммуникаций, медиа и дизайна",2,"Русский, Английский",Православие,Рисование
5,Общежитие №5,80,1161,Котова Инна Михайловна,23,Ж,Магистратура,Факультет экономических наук,1,Английский,Православие,Футбол
5,Общежитие №5,80,1164,Котова Марта Юрьевна,24,Ж,Специалитет,Факультет гуманитарных наук,5,"Русский, Английский",Православие,"Программирование, Футбол, Настольные игры"
5,Общежитие №5,81,1162,Акимов Ратмир Матвеевич,25,М,Магистратура,Факультет социальных наук,2,Английский,Атеизм,"Рисование, Настольные игры"
5,Общежитие №5,81,1163,Гордеев Адам Георгиевич,29,М,Магистратура,"Факультет коммуникаций, медиа и дизайна",1,"Русский, Английский",Ислам,"Шахматы, Музыка"
5,Общежитие №5,82,1165,Иванов Тарас Даниилович,18,М,Аспирантура,Факультет бизнеса и менеджмента,2,Русский,Атеизм,"Волейбол, Музыка"
5,Общежитие №5,82,1168,Быков Савелий Захарович,26,М,Бакалавриат,Факультет гуманитарных наук,1,Русский,Православие,"Программирование, Шахматы"
5,Общежитие №5,83,1166,Гаврилова Елизавета Тимуровна,28,Ж,Аспирантура,Факультет компьютерных наук,3,"Китайский, Английский",Православие,Настольный теннис
5,Общежитие №5,83,1167,Соловьева Марта Юлиановна,21,Ж,Бакалавриат,Факультет гуманитарных наук,2,Русский,Ислам,"Шахматы, Баскетбол"
5,Общежитие №5,84,1169,Киселёв Яков Захарович,26,М,Аспирантура,"Факультет коммуникаций, медиа и дизайна",3,"Русский, Английский",Православие,Музыка
5,Общежитие №5,84,1170,Игнатьев Петр Юлианович,25,М,Магистратура,Факультет экономических наук,1,Русский,Православие,Баскетбол
5,Общежитие №5,85,1171,Тарасова Ульяна Филипповна,18,Ж,Бакалавриат,Факультет компьютерных наук,1,"Китайский, Английский",Православие,Программирование
